Date,Adj close,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,EMA_fast,EMA_slow,MACD,MACD_signal,MACD_hist,STD_20,Bollinger_Upper,Bollinger_Lower
2024-11-12 00:00:00+00:00,148.2474822998047,148.2899932861328,149.64999389648438,146.00999450683594,146.77999877929688,198634700,141.01799926757812,140.27758828047791,62.474984791363674,143.02091241030473,138.35859769952927,4.662314710775462,4.388962327205634,0.2733523835698275,4.569891807535181,150.1577828826485,131.87821565250775
2024-11-13 00:00:00+00:00,146.2280731201172,146.27000427246094,149.3300018310547,145.89999389648438,149.07000732421875,191903300,141.545499420166,140.8482945654287,58.10287954878531,143.52077269679032,138.94462781604273,4.5761448807475915,4.426398837914026,0.14974604283356552,4.534916911941127,150.61533324404826,132.47566559628376
2024-11-14 00:00:00+00:00,146.71791076660156,146.75999450683594,149.0,145.5500030517578,147.63999938964844,194463300,142.03699951171876,141.4113136074675,57.347976964032725,144.0191145137204,139.5235438672126,4.495570646507815,4.440233199632784,0.05533744687503095,4.541044200966509,151.11908791365178,132.95491110978574
2024-11-15 00:00:00+00:00,141.9392852783203,141.97999572753906,145.24000549316406,140.0800018310547,144.8699951171875,250132900,142.2359992980957,141.46547380937906,51.85844131931037,143.705403931231,139.70550326427383,3.99990066695716,4.35216669309766,-0.35226602614049973,4.440924704215573,151.11784870652684,133.35414988966454
2024-11-18 00:00:00+00:00,140.10980224609375,140.14999389648438,141.5500030517578,137.14999389648438,139.5,221205300,142.05799865722656,141.34019000815098,48.637932181152564,143.1584177720392,139.73842849628943,3.4199892757497707,4.165731209628082,-0.7457419338783113,4.450070776802836,150.95814021083223,133.1578571036209
2024-11-19 00:00:00+00:00,146.9678497314453,147.00999450683594,147.1300048828125,140.99000549316406,141.32000732421875,227834900,142.22899856567383,141.8801713889781,58.460178534220525,143.750968038931,140.27706301558916,3.4739050233418425,4.027365972370834,-0.5534609490289917,4.575966363741313,151.38093129315646,133.0770658381912
2024-11-20 00:00:00+00:00,145.84817504882812,145.88999938964844,147.55999755859375,142.72999572753906,147.41000366210938,309871700,142.54549865722657,142.26205976999432,66.46602268726176,144.08004978519523,140.6928360803343,3.387213704860926,3.8993355188688525,-0.5121218140079264,4.6004908752850335,151.74648040779664,133.3445169066565
2024-11-21 00:00:00+00:00,146.62796020507812,146.6699981689453,152.88999938964844,140.6999969482422,149.35000610351562,400946600,142.85849838256837,142.68186342703729,64.82505380319651,144.47850338269524,141.13558882763883,3.34291455505641,3.7880513261063644,-0.4451367710499543,4.660119663952355,152.1787377104731,133.53825905466365
2024-11-22 00:00:00+00:00,141.9093017578125,141.9499969482422,147.16000366210938,141.10000610351562,145.92999267578125,236406200,142.87899856567384,142.61216185762822,57.01045125852415,144.0895023927794,141.1959153550909,2.8935870376884907,3.60915846842279,-0.7155714307342995,4.654913105534455,152.18882477674276,133.56917235460492
2024-11-25 00:00:00+00:00,135.9810028076172,136.02000427246094,142.0500030517578,135.82000732421875,141.99000549316406,344941900,142.65399856567382,141.98433732570754,45.59456254603128,142.84804114349964,140.81251453415533,2.0355266093443163,3.2944320966070957,-1.2589054872627794,4.878333154827892,152.4106648753296,132.89733225601805
2024-11-26 00:00:00+00:00,136.88075256347656,136.9199981689453,139.3000030517578,135.6699981689453,137.6999969482422,190287700,142.4374984741211,141.50201931077783,38.95805866203409,141.93603453202974,140.5241799885842,1.4118545434455427,2.9179165859747855,-1.5060620425292428,5.037410862759967,152.51232019964104,132.36267674860116
2024-11-27 00:00:00+00:00,135.3011932373047,135.33999633789062,137.22000122070312,131.8000030517578,135.00999450683594,226370900,142.23749847412108,140.91515998002666,32.02334280356746,140.9212594252391,140.14016638482912,0.781093040409985,2.4905518768618258,-1.7094588364518408,5.242110226429179,152.72171892697943,131.75327802126273
2024-11-29 00:00:00+00:00,138.2103729248047,138.25,139.35000610351562,136.0500030517578,136.77999877929688,141863200,142.5119987487793,140.6613352200241,38.07221462904278,140.51029643674076,140.00015406002694,0.5101423767138158,2.094469976832224,-1.5843276001184083,4.848682553078872,152.20936385493704,132.81463364262154
2024-12-02 00:00:00+00:00,138.5902557373047,138.6300048828125,140.4499969482422,137.82000732421875,138.8300018310547,171682800,142.6734992980957,140.46787518790873,41.1197499077237,140.22102081305948,139.8986615283814,0.32235928467807184,1.7400478384013938,-1.417688553723322,4.6490086227736125,151.9715165436429,133.37548205254848
2024-12-03 00:00:00+00:00,140.2198028564453,140.25999450683594,140.5399932861328,137.9499969482422,138.25999450683594,164414000,142.8839988708496,140.44807702780656,38.825483945766486,140.22701676594818,139.92542693419287,0.30158983175530807,1.4523562370721768,-1.1507664053168687,4.4231475085618115,151.73029388797323,134.037703853726
2024-12-04 00:00:00+00:00,145.09840393066406,145.13999938964844,145.7899932861328,140.2899932861328,142.0,231224300,143.14549865722657,140.8949267765534,48.543431911696445,140.98286024651745,140.31169156052292,0.6711686859945303,1.2961187268566474,-0.6249500408621171,4.3925636432566435,151.93062594373987,134.36037137071327
2024-12-05 00:00:00+00:00,145.02841186523438,145.05999755859375,146.5399932861328,143.9499969482422,145.11000061035156,172621200,143.11799850463868,141.29160018436679,47.7853082232491,141.61011214068304,140.66341793075037,0.946694209932673,1.2262338234718526,-0.27953961353917967,4.378019877089795,151.87403825881827,134.36195875045908
2024-12-06 00:00:00+00:00,142.4089813232422,142.44000244140625,145.6999969482422,141.30999755859375,144.60000610351562,188505600,142.79599838256837,141.40097182789435,50.63501779701252,141.73778757156353,140.79501678339153,0.9427707881719982,1.169541216411882,-0.2267704282398837,4.163496648043062,151.1229916786545,134.46900508648224
2024-12-09 00:00:00+00:00,138.77975463867188,138.80999755859375,139.9499969482422,137.1300048828125,138.97000122070312,189308600,142.35499801635743,141.15421237367525,48.23777390176419,141.28735833879895,140.6479783222954,0.6393800165035657,1.0635089764302186,-0.4241289599266529,4.091006437048098,150.53701089045362,134.17298514226124
2024-12-10 00:00:00+00:00,135.04058837890625,135.07000732421875,141.82000732421875,133.7899932861328,139.00999450683594,210020900,141.84549865722656,140.574764273727,32.89399070044006,140.3308427980943,140.23479528540082,0.09604751269347389,0.8700166836828697,-0.7739691709893958,4.337296226229145,150.52009110968484,133.17090620476827
2024-12-11 00:00:00+00:00,139.27964782714844,139.30999755859375,140.1699981689453,135.2100067138672,137.36000061035156,184905200,141.3964988708496,140.45431030085717,41.346651271412796,140.173789684325,140.16629175008177,0.007497934243218651,0.6975129337949395,-0.6900149995517209,4.092971325545433,149.58244152194047,133.21055621975873
2024-12-12 00:00:00+00:00,137.31008911132812,137.33999633789062,138.44000244140625,135.8000030517578,137.0800018310547,159211400,140.9499984741211,140.15770897105082,38.10251530841569,139.73782147718123,139.9569365343639,-0.21911505718267676,0.5141873355994163,-0.7333023927820931,4.01977203450119,148.98954254312346,132.9104544051187
2024-12-13 00:00:00+00:00,134.22076416015625,134.25,139.60000610351562,132.5399932861328,138.94000244140625,231514900,140.3244987487793,139.59507002142695,39.75518517029723,138.89354124992258,139.5342004947814,-0.6406592448588242,0.28321801950776826,-0.9238772643665925,4.041376162846201,148.4072510744717,132.24174642308688
2024-12-16 00:00:00+00:00,131.9712371826172,132.0,134.39999389648438,130.4199981689453,134.17999267578125,237951100,139.82549896240235,138.8717300193863,44.07078642227983,137.83299644224218,138.97611156924202,-1.1431151269998452,-0.00204860979375443,-1.1410665172060908,4.424205536403167,148.67391003520868,130.97708788959602
2024-12-17 00:00:00+00:00,130.36160278320312,130.38999938964844,131.58999633789062,126.86000061035156,129.08999633789062,259410300,139.33749923706054,138.06394614988744,40.56630808570673,136.68791997261238,138.3401032596425,-1.6521832870301125,-0.33207554524102606,-1.3201077417890865,4.899295215291518,149.13608966764357,129.5389088064775
2024-12-18 00:00:00+00:00,128.88192749023438,128.91000366210938,136.6999969482422,128.27999877929688,133.86000061035156,277444500,138.43249969482423,137.1921421034324,40.683864760444386,135.49131746330423,137.64157736352894,-2.150259900224711,-0.695712416237763,-1.4545474839869479,5.075969056544405,148.58443780791305,128.2805615817354
2024-12-19 00:00:00+00:00,130.65151977539062,130.67999267578125,134.02999877929688,129.5500030517578,131.75999450683594,209719200,137.67199935913087,136.57193739603704,38.657453768609386,134.75111364983917,137.12590442369577,-2.3747907738566028,-1.031528087761531,-1.3432626860950718,5.039129120493688,147.75025760011823,127.59374111814348
2024-12-20 00:00:00+00:00,134.670654296875,134.6999969482422,135.27999877929688,128.22000122070312,129.80999755859375,306528600,137.0734992980957,136.39365735338993,44.69060827009856,134.74324954190118,136.94620757366218,-2.202958031761,-1.2658140765614248,-0.937143955199575,4.60645081354664,146.28640092518899,127.86059767100241
2024-12-23 00:00:00+00:00,139.6395721435547,139.6699981689453,139.7899932861328,135.1199951171875,136.27999877929688,176053500,136.95949935913086,136.70568981201424,49.26890124551123,135.50121086913873,137.14796983997945,-1.6467589708407218,-1.3420030554172842,-0.3047559154234376,4.506545241077137,145.97258984128513,127.94640887697659
2024-12-24 00:00:00+00:00,140.18946838378906,140.22000122070312,141.89999389648438,138.64999389648438,140.0,105157000,137.16949920654298,137.04038613665128,43.170458420616754,136.22717861553326,137.37552772003306,-1.1483491044998004,-1.3032722652337876,0.15492316073398715,4.558025154319647,146.28554951518228,128.05344889790368
2024-12-26 00:00:00+00:00,139.89952087402344,139.92999267578125,140.85000610351562,137.72999572753906,139.6999969482422,116205600,137.31999893188475,137.31558675942557,42.92022129678298,136.79684231710988,137.56474734638476,-0.7679050292748855,-1.1961988180420073,0.4282937887671219,4.59886337742495,146.51772568673465,128.12227217703486
2024-12-27 00:00:00+00:00,136.98016357421875,137.00999450683594,139.02000427246094,134.7100067138672,138.5500030517578,170582600,137.40349884033202,137.28648273536942,42.56773831895938,136.8296349616831,137.52365454345522,-0.6940195817721246,-1.095762970788031,0.40174338901590634,4.576125634876483,146.555750110085,128.25124757057904
2024-12-30 00:00:00+00:00,137.46005249023438,137.49000549316406,140.27000427246094,134.02000427246094,134.8300018310547,167734700,137.36549911499023,137.3058658551594,48.0227793952343,136.9312304280648,137.52116202121144,-0.5899315931466447,-0.9945966952597538,0.40466510211310913,4.57187989839976,146.50925891178974,128.2217393181907
2024-12-31 00:00:00+00:00,134.26075744628906,134.2899932861328,138.07000732421875,133.8300018310547,138.02999877929688,155659200,137.14849853515625,137.0186398962045,48.81240291924135,136.52488625238294,137.28181618898338,-0.7569299366004429,-0.9470633435278917,0.19013340692744873,4.611527926585942,146.37155438832812,127.92544268198436
2025-01-02 00:00:00+00:00,138.27987670898438,138.30999755859375,138.8800048828125,134.6300048828125,136.0,198247200,137.05099868774414,137.14162634024157,48.467199242580875,136.79951876103075,137.3579777719175,-0.558459010886736,-0.8693424769996606,0.3108834661129246,4.562635174238205,146.17626903622056,127.92572833926774
2025-01-03 00:00:00+00:00,144.43853759765625,144.47000122070312,144.89999389648438,139.72999572753906,140.00999450683594,229322500,137.0174987792969,137.83956680504744,59.68486748781909,137.97959298559573,137.8847943236794,0.09479866191634301,-0.6765142492164599,0.7713129111328029,4.502177112429768,146.0218530041564,128.01314455443736
2025-01-06 00:00:00+00:00,149.39744567871094,149.42999267578125,152.16000366210938,147.82000732421875,148.58999633789062,265377400,137.23599853515626,138.94341688797448,69.62252271656777,139.74119293793197,138.73999420161286,1.001198736319111,-0.34097165210934566,1.3421703884284568,4.992392905480249,147.22078434611674,127.25121272419575
2025-01-07 00:00:00+00:00,140.10946655273438,140.13999938964844,153.1300048828125,140.00999450683594,153.02999877929688,351782200,137.12099838256836,139.05737712622914,58.902008372306305,139.80254777665758,138.8436982896155,0.9588494870420732,-0.08100742427906188,1.0398569113211351,4.891683679233036,146.90436574103444,127.3376310241023
2025-01-08 00:00:00+00:00,140.07948303222656,140.11000061035156,143.9499969482422,137.55999755859375,142.5800018310547,227349900,137.18599853515624,139.15762698185983,61.010419115308565,139.8498482126105,138.9374984615219,0.9123497510886125,0.11766401079447299,0.7946857402941395,4.923839595276133,147.03367772570851,127.33831934460397
2025-01-10 00:00:00+00:00,135.8804168701172,135.91000366210938,139.9199981689453,134.22000122070312,137.4499969482422,207602500,137.22799835205078,138.84832952283597,57.46905423543594,139.2437182817642,138.71323958749133,0.5304786942728583,0.20022694749015008,0.33025174678270824,4.9083987916473895,147.04479593534555,127.411200768756
2025-01-13 00:00:00+00:00,133.20098876953125,133.22999572753906,133.49000549316406,129.50999450683594,129.99000549316406,204808900,136.92399826049805,138.3132501137601,52.66904039631297,138.31853019649878,138.307073375643,0.011456820855784144,0.1624729221632769,-0.15101610130749277,4.960667285522131,146.84533283154232,127.00266368945378
2025-01-14 00:00:00+00:00,131.73129272460938,131.75999450683594,136.3800048828125,130.0500030517578,136.0500030517578,195590500,136.6449981689453,137.68913053214828,46.74922558831667,137.30952470578143,137.8221045705462,-0.5125798647647741,0.027462364777666698,-0.5400422295424409,5.091237248971867,146.82747266688904,126.46252367100158
2025-01-15 00:00:00+00:00,136.21034240722656,136.24000549316406,136.4499969482422,131.2899932861328,133.64999389648438,185217300,136.7444984436035,137.5511186236736,46.165895938771136,137.14498328845568,137.70491204629568,-0.5599287578399981,-0.09001585974586626,-0.46991289809413184,5.061325156861475,146.86714875732645,126.62184812988056
2025-01-16 00:00:00+00:00,133.54090881347656,133.57000732421875,138.75,133.49000549316406,138.63999938964844,209235600,136.82299880981446,137.17196516658268,42.90289359828346,136.59498698626538,137.39862280762333,-0.8036358213579433,-0.23273985206828168,-0.5708959692896616,4.995614480732019,146.8142277712785,126.83176984835043
2025-01-17 00:00:00+00:00,137.6800079345703,137.7100067138672,138.5,135.4600067138672,136.69000244140625,201188800,137.1889991760254,137.22320721870503,47.810665917872846,136.76652848281952,137.4216882821599,-0.6551597993403675,-0.3172238415226989,-0.3379359578176686,4.7621937275883495,146.7133866312021,127.6646117208487
2025-01-21 00:00:00+00:00,140.79933166503906,140.8300018310547,141.8300018310547,137.08999633789062,139.16000366210938,197749000,137.78499908447264,137.56671146750023,53.75246119053272,137.39167822870186,137.6741559524484,-0.28247772374652413,-0.310274617967464,0.02779689422093984,4.403958199761357,146.59291548399537,128.97708268494992
2025-01-22 00:00:00+00:00,147.03799438476562,147.07000732421875,147.7899932861328,143.6699981689453,144.66000366210938,237651400,138.60449981689453,138.4717872633782,58.453934549888764,138.88065193570446,138.3701449429499,0.5105069927545571,-0.14611829582305974,0.6566252885776169,4.535246419437937,147.6749926557704,129.53400697801865
2025-01-23 00:00:00+00:00,147.1879425048828,147.22000122070312,147.22999572753906,143.72000122070312,145.0500030517578,155915500,139.2305000305176,139.30495049740915,62.059324554525055,140.16362874878118,139.0256898524131,1.1379388963680697,0.11069314261516616,1.0272457537529034,4.822889164969695,148.87627836045698,129.5847217005782
2025-01-24 00:00:00+00:00,142.58892822265625,142.6199951171875,148.97000122070312,141.8800048828125,148.3699951171875,234657600,139.37799987792968,139.62066903262615,53.97674604578031,140.54153126699754,139.29193468684082,1.2495965801567195,0.33847383012347687,0.9111227500332426,4.88178856505,149.14157700802969,129.61442274782968
2025-01-27 00:00:00+00:00,118.39420318603516,118.41999816894531,128.39999389648438,116.69999694824219,124.80000305175781,818830900,138.2879997253418,137.6015575217994,31.967323416422587,137.1382184826818,137.74586531514487,-0.6076468324630753,0.14924969760616644,-0.7568965300692417,6.75734374394544,151.80268721323267,124.77331223745091
2025-01-28 00:00:00+00:00,128.9619140625,128.99000549316406,129.0,116.25,121.80999755859375,579666400,137.74100036621093,136.78140970954843,36.87051378632562,135.88464725352523,137.09728310610927,-1.212635852584043,-0.12312741243187546,-1.0895084401521675,7.05372087295425,151.84844211211941,123.63355862030242
2025-01-29 00:00:00+00:00,123.67305755615234,123.69999694824219,126.88999938964844,120.05000305175781,126.5,467120600,137.07550048828125,135.53556087513832,38.86782471410446,134.01008566809708,136.10489153885985,-2.0948058707627695,-0.5174631040980543,-1.577342766664715,7.722496837108755,152.52049416249875,121.63050681406374
2025-01-30 00:00:00+00:00,124.62285614013672,124.6500015258789,125.0,118.0999984741211,123.0999984741211,392925500,136.433500289917,134.4988409371136,39.66025124944548,132.57007272314044,135.25638116752793,-2.6863084443874925,-0.9512321721559419,-1.7350762722315505,8.204876969331726,152.84325422858043,120.02374635125354
2025-01-31 00:00:00+00:00,120.04385375976562,120.06999969482422,127.8499984741211,119.19000244140625,123.77999877929688,388161100,135.72250061035157,133.12466558070508,39.45967789837396,130.64698456493795,134.13146402140174,-3.484479456463788,-1.4578816290175112,-2.0265978274462766,8.979916873718587,153.68233435778876,117.7626668629144
2025-02-03 00:00:00+00:00,116.63459777832031,116.66000366210938,118.56999969482422,113.01000213623047,114.75,371235700,134.64000091552734,131.55660254083884,39.080014190850044,128.49514134911817,132.83728177256526,-4.342140423447091,-2.0347333879034273,-2.307407035543664,9.908493888891249,154.45698869330982,114.82301313774484
2025-02-04 00:00:00+00:00,118.62416076660156,118.6500015258789,121.19999694824219,116.69999694824219,116.95999908447266,256550000,133.34900093078613,130.327402444176,41.4190410016666,126.98050445323521,131.78637212466256,-4.80586767142735,-2.588960244608212,-2.216907426819138,10.23694117309533,153.8228832769768,112.87511858459547
2025-02-05 00:00:00+00:00,124.80281829833984,124.83000183105469,125.0,120.76000213623047,121.76000213623047,262230800,132.1190013885498,129.80384048102158,42.6943257986438,126.64965789597667,131.27108543624718,-4.621427540270503,-2.9954537037406705,-1.6259738365298322,9.66497038884419,151.44894216623817,112.78906061086143
2025-02-06 00:00:00+00:00,128.65196228027344,128.67999267578125,128.77000427246094,125.20999908447266,127.41999816894531,251483600,131.54600105285644,129.69680735671298,46.91559582132108,126.96201709286969,131.07915263917562,-4.117135546305931,-3.219790072253723,-0.8973454740522082,9.502756342590512,150.55151373803747,112.54048836767541
2025-02-07 00:00:00+00:00,129.81170654296875,129.83999633789062,130.3699951171875,125.0,129.22000122070312,228186300,131.0325008392334,129.71044440253942,44.842043849462634,127.4047831305652,130.98736328352487,-3.5825801529596646,-3.2923480883949114,-0.29023206456475314,9.290742133138803,149.613985105511,112.45101657295578
2025-02-10 00:00:00+00:00,133.54090881347656,133.57000732421875,135.0,129.9600067138672,130.08999633789062,216989100,130.91550102233887,130.07802182365174,45.27958894541761,128.35327916035806,131.1786702495022,-2.825391089144148,-3.198956688544759,0.37356559940061107,9.240685280285005,149.3968715829089,112.43413046176886
2025-02-11 00:00:00+00:00,132.77108764648438,132.8000030517578,134.47999572753906,131.02000427246094,132.5800018310547,178902400,130.8940013885498,130.3372581310904,40.01120002871035,129.03739052826572,131.2987689755952,-2.2613784473294913,-3.0114410403017056,0.7500625929722142,9.23551566397113,149.36503271649207,112.42297006060755
2025-02-12 00:00:00+00:00,131.11143493652344,131.13999938964844,132.24000549316406,129.0800018310547,130.02000427246094,160278600,130.86300163269044,130.41370967952452,38.97724529402339,129.36086881463228,131.2870082655251,-1.926139450892805,-2.7943807224199255,0.8682412715271206,9.233496210873312,149.32999405443707,112.39600921094382
2025-02-13 00:00:00+00:00,135.26052856445312,135.2899932861328,136.5,131.1699981689453,131.55999755859375,197430000,130.81550102233888,130.87811764205864,44.94413040924864,130.27304181024775,131.583525674459,-1.3104838642112497,-2.4976013507781905,1.1871174865669407,9.206783973823608,149.2290689699861,112.40193307469167
2025-02-14 00:00:00+00:00,138.81976318359375,138.85000610351562,139.25,135.5,136.47999572753906,195479600,131.07950096130372,131.63734511457835,69.70105448899426,131.5925747784428,132.12178348401875,-0.5292087055759396,-2.1039228217377404,1.5747141161618008,9.364278709541129,149.80805838038597,112.35094354222147
2025-02-18 00:00:00+00:00,139.36964416503906,139.39999389648438,143.44000244140625,137.92999267578125,141.27000427246094,219176600,131.16400032043458,132.37664499856942,62.443203622127896,132.79371618121843,132.66091018123842,0.13280599998000753,-1.6565770573941907,1.7893830573741982,9.434619320033626,150.03323896050182,112.29476168036733
