Date,Open,High,Low,Close,Adj close,Volume,SMA_3,EMA_3,RSI_3,EMA_fast,EMA_slow,MACD,MACD_signal,MACD_hist,STD_3,Bollinger_Upper,Bollinger_Lower,Signal,Position,Returns
2025-02-28,141.27000427246094,143.44000244140625,116.4000015258789,124.91999816894531,124.89983367919922,2436464300,,124.91999816894531,,124.91999816894531,124.91999816894531,0.0,0.0,0.0,,,,0,0,
2025-03-31,123.51000213623047,123.69999694824219,103.6500015258789,108.37999725341797,108.37247467041016,6177950300,,116.64999771118164,,113.89333089192709,118.30399780273439,-4.410666910807294,-4.410666910807294,0.0,,,,0,0,-0.0
2025-04-30,108.5199966430664,115.0999984741211,86.62000274658203,108.91999816894531,108.91243743896484,6811006400,114.07333119710286,112.78499794006348,,110.57777574327258,114.55039794921876,-3.9726222059461804,-3.9726222059461804,0.0,9.397368703298596,132.86806860370007,95.27859379050567,0,0,0.0
2025-05-31,113.08000183105469,143.49000549316406,110.81999969482422,135.1300048828125,135.12062072753906,4756803800,117.47666676839192,123.95750141143799,61.79256721937616,126.94592850296587,122.78224072265625,4.1636877803096155,4.1636877803096155,0.0,15.29062327649639,148.05791332138472,86.89542021539914,0,0,0.0
2025-06-30,135.49000549316406,158.7100067138672,135.39999389648438,157.99000549316406,157.99000549316406,3821296800,134.01333618164062,140.97375345230103,100.0,147.64197982976467,136.8653466308594,10.776633198905273,10.776633198905273,0.0,24.554054989774155,183.12144616118894,84.90522620209231,-1,0,0.0
2025-07-31,156.2899932861328,183.3000030517578,151.49000549316406,177.8699951171875,177.8699951171875,3596804400,156.99666849772134,159.42187428474426,100.0,167.7939900213799,153.26720602539064,14.526783995989263,14.526783995989263,0.0,21.387303011331376,199.7712745203841,114.22206247505859,-1,0,0.0
2025-08-31,174.08999633789062,184.47999572753906,170.88999938964844,180.16000366210938,180.16000366210938,1625714257,172.0066680908203,169.79093897342682,100.0,176.03799911519954,164.02432508007814,12.013674035121397,12.013674035121397,0.0,12.192668188971428,196.39200446876316,147.62133171287746,-1,0,0.0
