Date,Open,High,Low,Close,Adj close,Volume,SMA_3,EMA_3,RSI_3,EMA_fast,EMA_slow,MACD,MACD_signal,MACD_hist,STD_3,Bollinger_Upper,Bollinger_Lower,Signal,Position,Returns
2025-02-28,8.760000228881836,11.630000114440918,8.350000381469727,11.380000114440918,11.380000114440918,24362200,,11.380000114440918,,11.380000114440918,11.380000114440918,0.0,0.0,0.0,,,,0,0,
2025-03-31,11.380000114440918,11.529999732971191,9.395000457763672,10.84000015258789,10.84000015258789,38527900,,11.110000133514404,,11.020000139872234,11.164000129699708,-0.1439999898274742,-0.1439999898274742,0.0,,,,0,0,-0.0
2025-04-30,10.829999923706055,11.170000076293945,7.105000019073486,8.510000228881836,8.510000228881836,33889000,10.243333498636881,9.81000018119812,,9.346666865878635,10.10240016937256,-0.7557333034939244,-0.7557333034939244,0.0,1.5251993829431303,13.293732264523141,7.19293473275062,0,0,-0.0
2025-05-31,8.520000457763672,9.380000114440918,7.949999809265137,8.979999542236328,8.979999542236328,30332300,9.443333307902018,9.394999861717224,14.071839104254039,9.10222198345043,9.653439918518067,-0.5512179350676369,-0.5512179350676369,0.0,1.2321662002027223,11.907665708307462,6.979000907496573,1,1,0.0
2025-06-30,8.9399995803833,9.630000114440918,8.0600004196167,9.430000305175781,9.430000305175781,29438200,8.973333358764648,9.412500083446503,28.30769465519832,9.320740864600666,9.564064073181154,-0.24332320858048817,-0.24332320858048817,0.0,0.4600362633497197,9.893405885464087,8.05326083206521,1,1,0.05011144608893692
2025-07-31,9.329999923706055,9.670000076293945,8.779999732971191,8.970000267028809,8.970000267028809,25112800,9.126666704813639,9.191250175237656,66.66666666666666,9.086913799552761,9.326438550720216,-0.23952475116745475,-0.23952475116745475,0.0,0.26274217630152447,9.652151057416688,8.60118235221059,0,1,-0.04878049027151099
2025-08-31,8.899999618530273,10.369999885559082,8.574999809265137,9.489999771118164,9.489999771118164,15529592,9.296666781107584,9.34062497317791,67.83217202947186,9.355637780596362,9.391863038879396,-0.03622525828303402,-0.03622525828303402,0.0,0.2844876843443755,9.865642149796335,8.727691412418833,0,1,0.057970957481542795
