Date,Open,High,Low,Close,Adj close,Volume,SMA_5,EMA_5,RSI_5,EMA_fast,EMA_slow,MACD,MACD_signal,MACD_hist,SMA_3,STD_3,Bollinger_Upper,Bollinger_Lower
2025-04-30 00:00:00+00:00,263.79998779296875,294.8599853515625,214.25,282.1600036621094,282.1600036621094,2957985600,,282.1600036621094,,282.1600036621094,282.1600036621094,0.0,0.0,0.0,,,,
2025-05-31 00:00:00+00:00,280.010009765625,367.7099914550781,271.0,346.4599914550781,346.4599914550781,2195384900,,303.5933329264323,,303.5933329264323,293.8509105335582,9.742422392874118,3.2474741309580395,6.494948261916079,,,,
2025-06-30 00:00:00+00:00,343.5,357.5400085449219,273.2099914550781,317.6600036621094,317.6600036621094,2428761900,,308.282223171658,,308.282223171658,298.1798365569311,10.102386614726925,5.532444958881001,4.569941655845923,315.4266662597656,32.20811938795113,379.84290503566785,251.01042748386337
2025-07-31 00:00:00+00:00,298.4599914550781,338.0,288.7699890136719,308.2699890136719,308.2699890136719,2157408700,,308.278145118996,,308.278145118996,300.0144097308839,8.263735388112082,6.442875101958029,1.820860286154053,324.12999471028644,19.900117078582035,363.9302288674505,284.32976055312236
2025-08-31 00:00:00+00:00,306.2099914550781,355.3900146484375,297.82000732421875,333.8699951171875,333.8699951171875,1603195500,317.6839965820312,316.80876178505986,,316.80876178505986,306.1699707102118,10.63879107484803,7.841513759588029,2.7972773152600006,319.93332926432294,12.950524510430776,345.83437828518447,294.0322802434614
2025-09-30 00:00:00+00:00,328.2300109863281,444.9800109863281,325.6000061035156,440.3999938964844,440.3999938964844,1919592610,349.3319946289063,358.0058391555347,83.7226139134769,358.0058391555347,330.57542947135227,27.43040968418245,14.371145734452835,13.059263949729615,360.84665934244794,70.07417396676786,500.99500727598365,220.69831140891222
